filename,avg_score,SourceRA,SourceDec,checked_ned
4000786740711,36.0,201.71360662716782,-27.448326402329894,1
4000722906107,36.0,255.1641064822854,64.24614224675531,1
4000788834579,36.0,339.9497472315477,-60.72895755124566,1
4000876958426,36.0,148.2174886014406,68.84525013520918,1
4000737231095,36.0,170.09638206046907,-12.020643883779062,1
4001179955698,36.0,36.01205191208068,-2.449141667072763,1
4001446933957,36.0,210.5955607693542,63.37182900452319,1
4001414915389,36.0,147.7288410534242,33.53805084711268,1
4001141890464,36.0,17.581396700363335,19.616629900299618,1
4001246438542,36.0,6.775274577325315,17.098884378042634,1
4000751672075,35.5,265.39059880715774,68.97166270962012,1
4001232527671,35.0,109.34114826483516,37.713488760330996,1
4000713397842,35.0,131.75148073661333,34.82970980189775,1
4001421718261,35.0,278.9763516709951,52.67230579934168,1
4001052979361,35.0,186.44705331733442,18.296710826852404,1
4001429884078,35.0,6.6562589825214005,-41.86565647523038,1
4001206836296,35.0,273.3971059832936,-57.69830208482557,1
4001206842348,35.0,333.7266754158532,-14.032811179060616,1
4001070051801,35.0,177.72617347468847,-55.67568333580509,1
4001131320520,35.0,79.91825304612914,-44.02476511841516,1
4000766932681,35.0,209.35168751400357,65.42923184113003,1
4000730004677,35.0,43.33497435864613,-83.16922859383128,1
4000814558830,35.0,278.9480864161183,52.657386739626304,1
4000845472388,35.0,356.833085522845,-36.57022173403384,1
4000819732467,35.0,25.3996608505815,-65.59002963966469,1
4000988946452,35.0,165.26943449074264,-3.872637779651054,1
4001294941158,35.0,130.29636906456113,64.36172030736758,1
4001187560339,35.0,231.15441633731234,9.954001758314803,1
4000757739922,35.0,150.39193493148576,55.862448558091494,1
4000876959574,35.0,148.32417051817316,68.87485856380201,1
4001236570555,35.0,167.04820956421193,-4.499613990991194,1
4000757740006,35.0,150.31926634475184,55.864130384041715,1
4001450713891,35.0,186.82636313527695,33.47096098763466,1
4000737231019,35.0,170.05276061465543,-12.023729319888389,1
4000812858044,35.0,166.95014837722866,-5.267869748647708,1
4001302576865,35.0,50.40213117313238,16.869168481693027,1
4001323938334,35.0,250.6860632235167,39.58989733511575,1
4001144045519,35.0,207.72509874018309,38.019336023231084,1
4000854480735,35.0,334.36124402458415,0.2754137573016959,1
4001122338222,35.0,330.71767578746295,-19.046238963016,1
4001097390244,35.0,44.290120539832344,-23.4108256513218,1
4000828628191,35.0,13.624251285233623,39.7460829129212,1
4000988947134,35.0,165.24632127981334,-3.8512259241403943,1
4001296094434,35.0,265.1974010752646,68.93262609784188,1
4001246437374,35.0,6.78804266689256,17.072940542393628,1
4000787735337,35.0,170.03659067990128,-12.161282120213894,1
4000777041064,35.0,65.35199960553048,-18.784840407334283,1
4001223023473,35.0,169.2958711912308,17.749614394560062,1
4000730005500,35.0,43.294683406411046,-83.14863093620181,1
4000956894041,35.0,184.9339226053696,47.218844212393094,1
4001131320155,35.0,79.88806901822272,-44.0284577308655,1
4000975462420,35.0,264.78357971444416,68.90491229307891,1
4000736498525,35.0,264.750606509822,69.07127864119464,1
4000731518392,35.0,194.85963099754946,14.157925846038438,1
4001323938864,35.0,250.67722282790106,39.61788696259789,1
4000866911475,35.0,253.27434066631344,2.399502768230576,1
4001428629855,35.0,349.64112428047736,0.5588789137269814,1
4001068133266,35.0,170.0178742204658,-12.14369728878717,1
4000763101337,35.0,167.81324686055132,28.857155418993763,1
4000890975073,35.0,345.35574300219963,-38.987527845455624,1
4000756732898,35.0,207.78900119753473,-47.01293252935798,1
4001097389181,35.0,44.266494245609934,-23.44057257212085,1
4001416417248,35.0,215.1340369709783,60.339250706956136,1
4000850764528,35.0,207.06926147497123,-33.39518183123756,1
4001198741112,35.0,9.689505301516006,42.352938726923206,1
4001424823252,35.0,211.30466825483003,55.77385390455658,1
4001415926300,35.0,181.4189970120368,49.19379782727074,1
4000814558022,35.0,278.90818053548,52.61861145340488,1
4001281161785,35.0,105.8706570643816,-60.278279885895564,1
4001198744050,35.0,9.669268730285065,42.38786777120358,1
4000885057873,35.0,203.69002251910106,-27.128826472459895,1
4001433667709,35.0,169.9666557580314,12.996850604210715,1
4000769443358,35.0,109.38401860583215,37.791397174339856,1
4000845471984,35.0,356.8210780671831,-36.58778993922417,1
