filename,matched,object_name,object_type,ref_count,redshift
4000988807717,1,WISEA J060951.73-214023.1,,3,
4001011626458,0,,,,
4001115426998,0,,,,
4001446568694,0,,,,
4000733049464,0,,,,
4000739936003,0,,,,
4000796706003,1,MCPS J00.900720-72.20541,*,8,
4001177086342,1,EGSIRAC J141804.86+523440.4,,3,
4000811603088,1,SDSS J141803.67+523908.0,G,7,0.270516
4000810243379,0,,,,
4000916369585,0,,,,
4000719347432,0,,,,
4001058780706,0,,,,
4001100845655,1,EGSIRAC J141829.45+523602.8,,3,
4001408987627,0,,,,
4001288684335,1,SSTISAGEMC J004127.92-710256.8,,3,
4000854808536,0,,,,
4000930875367,0,,,,
4000768207390,0,,,,
4001097389465,0,,,,
4001080005547,0,,,,
4000995511582,0,,,,
4000921401162,1,COSMOS 1520155,,3,0.36
4000888929873,1,WISEA J015222.66-135350.8,,2,
4000705673726,0,,,,
4001111390036,0,,,,
4000776406823,0,,,,
4001072514603,0,,,,
4000708080863,0,,,,
4000779610656,1,SSTSL2 J121709.40+374336.0,,1,
4001209508757,1,WISEA J002640.07+394417.1,,2,
4000937040008,0,,,,
4001421833518,0,,,,
4001246849917,0,,,,
4000781432410,0,,,,
4000815500502,0,,,,
4000791260856,0,,,,
4001199359545,1,2MASS J19110964-5959055,,2,
4001429756757,1,SSTSL2 J122628.55+333102.3,,1,
4000895208808,0,,,,
4001109734703,1,SSTSL2 J100825.67+121852.3,,1,
4000712233590,0,,,,
4001013518590,0,,,,
4000843422601,0,,,,
4001375867989,0,,,,
4001032902740,1,2MASS J15134470-5519511,,1,
4001133706012,0,,,,
4000737230555,0,,,,
4000941555442,0,,,,
4000776408107,0,,,,
4000777275549,1,SSTSL2 J121926.77+471929.5,,1,
4001174802632,1,WISEA J015400.66-593726.0,,1,
4000985218662,0,,,,
4000735600813,0,,,,
4000766326876,1,MCPS J00.989142-72.16381,*,4,
4001202991966,0,,,,
4001395154002,0,,,,
4000856799646,0,,,,
4000716377067,0,,,,
4000760656277,1,RX J2146.0+0423:[JCH2018] 0505,G,1,
4000801895633,1,MCPS J00.859230-73.18043,*,3,
4001415926087,0,,,,
4000754258546,0,,,,
4001013556779,0,,,,
4001385334268,1,SSTSL2 J044554.51-591330.9,HII,3,
4001083117917,0,,,,
4000931468472,0,,,,
4000932942519,1,SSTSL2 J174027.39+685847.4,,1,
4000940650627,1,2MASS J00221933-7206256,,1,
4001136570139,1,SSTSL2 J081911.88+704454.7,,1,
4001241873455,1,WISEA J044402.29-281917.7,,1,
4001288685885,0,,,,
4000915723768,0,,,,
4001244183547,0,,,,
4001278923757,1,WISEA J071354.58+103023.4,,1,
4000876067275,1,SSTSL2 J004237.73+405950.1,,1,
4000739294306,1,MCPS J01.063211-72.82268,*,3,
4001115427231,0,,,,
4001139644634,1,COSMOS2015 0764085,G,5,0.00032168
4001415304646,0,,,,
4000805672592,1,MCPS J00.795118-73.37435,*,3,
4001431079811,0,,,,
4000740718911,0,,,,
4000856798593,0,,,,
4001028285960,1,WISEA J161659.15-225724.0,,3,
4000916373240,0,,,,
4001115427645,0,,,,
4000936349948,0,,,,
4000974244164,1,SSTSL2 J004327.03+414113.1,,1,
4001398783544,0,,,,
4000906652788,0,,,,
4001187560378,1,SSTSL2 J152435.27+095723.6,,1,
4000753040858,0,,,,
4000931480555,0,,,,
4001028276450,0,,,,
4000705466077,0,,,,
4000731523508,0,,,,
4001064640333,0,,,,
4001124634691,1,GALEXMSC J171430.09+530957.1,,1,
4001073143839,1,2MASS J12561180+5651559,*,2,
4001072544820,1,2MASS J18233589-3021102,,2,
4001424947395,0,,,,
4001224268640,1,DEEP2 13049141,G,7,
4000766898731,0,,,,
4000963046905,0,,,,
4001413838692,0,,,,
4000800723145,0,,,,
4000939717149,0,,,,
4001426696834,0,,,,
4000858492027,1,SSTSL2 J141728.24+523701.1,,1,
4001089360316,0,,,,
4001421836448,1,WISEA J122658.73+332902.0,G,3,
4000828203030,0,,,,
4000897917750,0,,,,
4001428629640,0,,,,
4000974751722,0,,,,
4000746116178,1,NGC 1275:[PFC2012] UCD30,,2,
4001028249107,0,,,,
4000731517361,0,,,,
4001096493188,1,MCPS J01.142365-72.90257,*,3,
4001183528339,0,,,,
4000744775775,0,,,,
4001074321539,0,,,,
4000708455323,0,,,,
4000924443690,1,COSMOS 0801116,,3,0.01
4001164495944,0,,,,
4000988829710,1,SSTSL2 J060946.89-214118.6,,1,
4000945276324,1,SSTSL2 J100022.78+014644.9,,1,
4001121224850,1,GALEXASC J004305.41+405857.7,,1,
4001421895572,0,,,,
4001151141781,0,,,,
4000984446920,0,,,,
4000726806666,0,,,,
4000880397713,0,,,,
4001413838292,1,WISEA J162751.03-005235.0,,1,
4001221973947,0,,,,
4001418627591,1,SDSS J231702.25-001052.9,*,1,
4000940658472,0,,,,
4001008708561,0,,,,
4001429882532,0,,,,
4000705419114,0,,,,
4000857512168,1,MCPS J01.002759-73.19566,*,3,
4000781425087,0,,,,
4000877629974,0,,,,
4001177086560,0,,,,
4000885929095,0,,,,
4000835310373,1,SSTSL2 J004236.26+410351.2,,1,
4001414037172,0,,,,
4001416262820,1,SDSS J130638.66+674254.8,*,1,
4001198742596,0,,,,
4000768203074,1,NGC 1533:[DBM2007] 3540,*Cl,2,
4000854968354,0,,,,
4001083125581,0,,,,
4001415120907,0,,,,
4001118630342,0,,,,
4000742687230,1,EGSIRAC J141810.64+523425.9,,3,
4000761435386,1,SSTSL2 J083703.00-495524.8,,1,
4001429758345,1,WISEA J122643.39+333221.5,G,3,
4001241145926,1,2MASS J00511333-7307050,,5,
4001144039860,1,SSTSL2 J135040.75+375944.0,,1,
4000801932628,0,,,,
4000801070837,0,,,,
4001414180599,0,,,,
4001149118923,0,,,,
4001100514993,1,SSTSL2 J002639.57-713145.3,,1,
4001100569459,0,,,,
4000717596203,0,,,,
4001444229052,0,,,,
4001221344686,1,MCPS J00.979667-72.35015,*,3,
4001176628518,0,,,,
4000905034743,1,SSTSL2 J095726.22+690714.0,,1,
4000911650880,0,,,,
4001419089260,0,,,,
4000890974948,0,,,,
4001013520869,0,,,,
4001281163247,0,,,,
4001326045046,0,,,,
4001058729971,0,,,,
4000778981828,0,,,,
4000872284712,0,,,,
4001402928020,1,ZwCl 0024.0+1652:ASP03 0873,G,2,
4001431474632,0,,,,
4000759062874,0,,,,
4000775573181,0,,,,
4000880786235,0,,,,
4001141433173,0,,,,
4000969317452,0,,,,
4001165661599,0,,,,
4001167970581,0,,,,
4000828814080,1,SSTSL2 J004239.37+405408.2,,1,
4001444233599,0,,,,
4001101446686,1,DEEP2 13049106,G,3,1.535055
4001240938221,0,,,,
4000974245779,0,,,,
4000811136733,0,,,,
4001326045068,1,SSTSL2 J173921.69+685729.2,,1,
4000913684641,0,,,,
4000977077963,1,RCS 06020805517,G,6,0.3379
4001416788050,0,,,,
4001012074333,1,SSTSL2 J095546.49+690804.0,,1,
4000977309525,0,,,,
4000756620866,0,,,,
4001008709515,0,,,,
4000880175439,1,MCPS J01.137067-72.35572,*,4,
4001248899826,0,,,,
4001173315889,1,SSTSL2 J025658.36-543257.1,,1,
4000916342231,1,SSTSL2 J004307.58+410109.6,,1,
4000900421224,0,,,,
4000733069994,0,,,,
4001099462734,0,,,,
4001101449681,1,EGSIRAC J142129.90+530839.5,,3,
4000753034065,0,,,,
4000905034563,0,,,,
4001323938477,0,,,,
4000754373941,0,,,,
4001239320553,0,,,,
4001133712478,0,,,,
4001083116774,0,,,,
4001221028937,1,SSTSL2 J071710.59+374339.3,,1,
4001059973409,0,,,,
4000778704294,1,SSTSL2 J142125.42+530434.2,,1,
4000720424298,0,,,,
4001431079707,0,,,,
4000739305891,1,MCPS J01.070954-72.81135,*,3,
4001149116496,0,,,,
4001444190071,0,,,,
4001111389825,0,,,,
4001443893039,0,,,,
4001083125313,0,,,,
4000975462276,0,,,,
4000840208185,1,SSTSL2 J135413.00-022209.7,,1,
4001302853584,0,,,,
4001418627324,0,,,,
4000990087080,0,,,,
4000814761220,0,,,,
4001231647239,1,GALEXMSC J031659.96-410049.3,,1,
4000892839955,0,,,,
4000899140399,0,,,,
4001125987643,1,EGSIRAC J142150.78+531310.8,,3,
4000956173595,0,,,,
4000931463913,0,,,,
4000890614798,0,,,,
4001433679208,0,,,,
4000708488388,0,,,,
4000776216785,0,,,,
4001164494158,1,SSTSL2 J022906.73+003256.2,,1,
4001064636142,0,,,,
4001385309050,0,,,,
4001294725016,0,,,,
4000803462132,0,,,,
4000752059027,1,SSTSL2 J031811.78-253352.2,,1,
4001111389855,0,,,,
4000857501138,1,MCPS J01.011700-73.20931,*,3,
4001153004420,1,GALEX J013339.18+303842.8,,1,
4001075616008,0,,,,
4001151191286,0,,,,
4000945060635,1,WISEA J121745.34+375216.0,G,4,
4001039219964,0,,,,
4001152840683,0,,,,
4000960860112,1,NMBS AEGIS 15912 ID,G,4,
4001421266592,0,,,,
4000859892527,1,CANDELS J142027.01+525611.4,G,1,1.083
4000736794626,1,WISEA J073613.52+653928.9,,2,
4001429237948,1,WISEA J095402.83+691243.6,G,5,
4001149120853,1,SSTSL2 J073739.59+653156.7,,1,
4000738218806,0,,,,
4000922916677,0,,,,
4000800330004,0,,,,
4001246749008,1,SSTSL2 J004310.22+413237.7,,1,
4000833485605,1,WISEA J074459.79+392638.6,G,2,
4001248895028,0,,,,
4001425212532,0,,,,
4000744911940,1,WISEA J185026.57-475946.4,,1,
4001023647856,0,,,,
4000857517339,1,MCPS J01.008318-73.18941,*,3,
4001228057267,1,WISEA J004351.46+411001.1,,2,
4001209428976,0,,,,
4000725065108,1,SSTSL2 J004143.93+412129.6,,1,
4001003368530,1,MCPS J00.880976-73.04375,*,3,
4000722831165,1,WISEA J121921.67+472914.8,G,3,
4000717686828,0,,,,
4000736940483,0,,,,
4000715993154,0,,,,
4000721971987,0,,,,
4000705500182,0,,,,
4001202376294,1,SSTSL2 J095837.08+020910.2,,1,
4001046609817,0,,,,
4001422345076,1,SSTSL2 J070402.52-034828.3,,1,
4001449493310,0,,,,
4001209448753,0,,,,
4000922873395,1,SSTSL2 J095600.09+691030.6,,1,
4001014563237,1,MESSIER 081:[NHM2010] 1774,G,2,
4001010764775,0,,,,
4000719326938,1,WISEA J171914.89-182918.0,,2,
4000825388374,0,,,,
4001096535620,0,,,,
4000856799342,1,WISEA J112017.29-115610.8,,1,
4000829666351,0,,,,
4000742114637,0,,,,
4001198527251,0,,,,
4001061019449,0,,,,
4001076524973,1,SSTSL2 J004928.71-180358.2,,1,
4001013385947,0,,,,
4000811136499,0,,,,
4000834775754,0,,,,
4000759072848,0,,,,
4000913697741,1,SSTSL2 J095507.70+691137.1,,1,
4000930875257,0,,,,
4001109714396,1,SSTSL2 J100827.55+121801.9,,1,
4001070550950,1,WISEA J071749.65+373513.1,,2,
4000975462519,0,,,,
4000912394273,1,MCPS J01.010660-72.42377,*,3,
4001057766544,0,,,,
4001449131975,0,,,,
4000742483668,1,WISEA J151414.13-464945.5,,2,
4001074528271,1,SSTSL2 J095609.18+690219.1,,1,
4000781414400,0,,,,
4001058761858,0,,,,
4000872311911,0,,,,
4001296952699,1,SSTSL2 J173847.39+685737.8,,1,
4001172215697,0,,,,
4001064778691,0,,,,
4000890524356,0,,,,
4001449141484,0,,,,
4000888513365,0,,,,
4000733561168,0,,,,
4000953082038,1,WISEA J013311.76+302411.0,,2,
4001415133137,0,,,,
4000888952167,0,,,,
4001239266728,0,,,,
4000709434495,0,,,,
4000906689162,1,MCPS J01.023103-72.86921,*,3,
4001414304502,1,[PCB2012] 6556,G,2,1.094
4000740779160,0,,,,
4001310109176,1,WISEA J112005.64-120339.4,,1,
4001083125213,1,SSTSL2 J095909.12+691050.2,,1,
4001418472642,0,,,,
4000939716917,0,,,,
4001059973512,1,SDSS J141753.78+524129.4,*,5,
4000812652053,1,SSTSL2 J100250.09+023219.6,,1,
4001176268424,1,2MASS J13314769-6320554,,1,
4000858599953,0,,,,
4001206833333,1,SSTSL2 J181335.91-574414.4,,1,
4001429894344,0,,,,
4001248894368,0,,,,
4001044263262,0,,,,
4000822463613,0,,,,
4000979155000,1,S-CANDELS J142047.05+530630.6,,3,
4001173311572,0,,,,
4001058747715,0,,,,
4000807516760,0,,,,
4000805682659,1,MCPS J00.793773-73.36196,*,5,
4000895208753,0,,,,
4000712469712,0,,,,
4000754317195,0,,,,
4001152485115,0,,,,
4001228080956,0,,,,
4000721081802,1,SSTSL2 J004159.57+412349.6,,1,
4001026913674,1,MCPS J00.828228-73.30386,*,5,
4001246805664,0,,,,
4001057728881,0,,,,
4000825392788,0,,,,
4001022024342,0,,,,
4001028250124,0,,,,
4000909064547,0,,,,
4000843434917,1,SSTSL2 J004144.77+411627.9,,1,
4001205580831,0,,,,
4000969344825,0,,,,
4000872274164,1,WISEA J180925.42-255601.3,,3,
4000708079179,0,,,,
4000937650739,0,,,,
4000708080237,0,,,,
4000937643624,1,SSTSL2 J004303.07+410747.0,,1,
4001244111542,0,,,,
4000857512911,1,MCPS J01.005699-73.19549,*,5,
4001068133420,0,,,,
4001246850544,1,SSTSL2 J004306.32+413554.9,,1,
4000888624927,0,,,,
4001151198970,0,,,,
4000937703133,0,,,,
4000814269530,1,SSTSL2 J110653.17-035100.1,,1,
4001310108837,0,,,,
4000731991009,0,,,,
4000991517227,0,,,,
4000783572028,0,,,,
4000720700700,0,,,,
4000913709865,1,SDSS J095502.97+691205.3,*,1,
4001072557209,0,,,,
4001197809269,0,,,,
4001156737089,0,,,,
4000740797800,0,,,,
4000933514920,1,SSTSL2 J211851.45-633443.6,,1,
4001076520934,0,,,,
4000731949878,0,,,,
4000913726502,1,SSTSL2 J095507.75+691247.4,,1,
4000885986804,1,SDSS J095518.32+685826.6,G,1,
4001017415158,1,SSTSL2 J133553.29-295707.9,,1,
4001033385768,0,,,,
4001171174362,0,,,,
4001144720088,0,,,,
4000859254030,0,,,,
4000742521127,0,,,,
4001174095647,0,,,,
4001064638215,0,,,,
4001418627838,1,SDSS J231648.66-001026.1,G,3,0.26
4000985318886,0,,,,
4000823547968,0,,,,
4000956145751,0,,,,
4000717610984,1,SSTSL2 J004215.44+405749.2,,1,
4000847147915,0,,,,
4001058209499,0,,,,
4001123417717,1,SSTSL2 J052215.46-362617.0,,1,
4000814330296,0,,,,
4000735576505,0,,,,
4001408984203,1,WISEA J031721.70-410529.7,,1,
4000965826661,1,WISEA J141544.50+230224.9,,1,
4001229552087,1,WISEA J012206.26-731805.2,,5,
4000940716478,0,,,,
4000977299282,1,SSTSL2 J133627.94-295449.9,,1,
4000905727429,1,WISEA J211536.89-630833.3,,1,
4000786741295,0,,,,
4001171130453,1,SSTSL2 J004303.73+410936.2,,1,
4001427369448,0,,,,
4000980687405,1,WISEA J173837.18+690017.3,,2,
4000931490905,0,,,,
4000875057477,0,,,,
4001032900923,0,,,,
4001019662492,0,,,,
4000769813491,1,SSTSL2 J073741.31+654112.8,,1,
4001431474819,0,,,,
4000945129638,0,,,,
4000888940018,0,,,,
4001414974415,0,,,,
4001430622647,0,,,,
4001224147339,0,,,,
4001110923360,0,,,,
4000708494722,0,,,,
4001022028927,0,,,,
4001058625256,1,SDSS J170132.02+641414.6,*,1,
4001064625060,1,WISEA J162040.98-602951.8,,2,
4000941042456,0,,,,
4000717564002,0,,,,
4001072508429,0,,,,
4000776216620,0,,,,
4001199396269,1,SSTSL2 J191057.25-595742.8,,1,
4001444226185,0,,,,
4000771862298,1,SSTSL2 J004139.81+410926.0,,1,
4000883771338,0,,,,
4000805669291,0,,,,
4000727938741,0,,,,
4000736798464,1,WISEA J073628.24+653940.5,,3,
4000986556120,0,,,,
4000941572393,1,WISEA J051534.39-432554.9,,1,
4000832237771,0,,,,
4000800331612,0,,,,
4000996046177,0,,,,
4001121208798,1,SSTSL2 J004301.26+405830.8,,1,
4000847140715,0,,,,
4001073149242,1,SSTSL2 J125612.55+565346.5,,1,
4001013975358,0,,,,
4000838863625,1,WINGS J132757.40-312934.0,G,2,
4001089300944,0,,,,
4001123418167,0,,,,
4000928434222,1,SSTSL2 J232801.88+084639.3,,1,
4001158720303,1,MCPS J01.137702-72.98674,*,3,
4000733014035,0,,,,
4000932941780,0,,,,
4001429756933,0,,,,
4000952306423,0,,,,
4000753030562,1,SSTSL2 J004237.74+413306.9,,1,
4000829966347,0,,,,
4001281502371,0,,,,
4000815376025,0,,,,
4000744913384,0,,,,
4000771111957,0,,,,
4001362976883,0,,,,
4001198821954,1,SSTSL2 J004233.71+412644.3,,1,
4001205035088,0,,,,
4000890599864,0,,,,
4000991518467,1,2MASS J00424595+4358023,,1,
4000934446461,1,SSTSL2 J203715.87+253316.9,,1,
4001201770480,0,,,,
4000781406430,0,,,,
4001155382335,0,,,,
4001241168038,1,SSTSL2 J005148.57-730603.7,,1,
4000953079449,0,,,,
4001064611663,1,2MASS J16205702-6028132,,1,
4001172219818,0,,,,
4000814323758,0,,,,
4001245505398,0,,,,
4000715994797,0,,,,
4000985195261,0,,,,
4001436216566,0,,,,
4000786741318,1,WISEA J132655.49-272614.2,,3,
4000931478446,0,,,,
4001095894101,0,,,,
4000829636704,1,COSMOS 0174846,,3,0.6
4000937107603,0,,,,
4000715129099,0,,,,
4000793999523,1,S-CANDELS J142023.77+530500.2,,4,
4001415925955,1,SDSS J120544.04+491031.6,*,1,
4000726811668,1,SSTSL2 J031821.05-662733.2,,1,
4000974723629,1,MCPS J00.871994-72.97231,*,3,
4000963553753,1,MCPS J00.787771-73.49566,*,3,
4000766288715,1,MCPS J00.986307-72.14948,*,4,
4000992429880,0,,,,
4001176258383,0,,,,
4001030287571,1,COSMOS 0512785,,3,0.1
4001178855934,1,NGC 3031:[MKH2012] CLU120,,2,
4001427396162,0,,,,
4000766900513,0,,,,
4000781428019,0,,,,
4001047627317,0,,,,
4000932304482,0,,,,
4001236569965,0,,,,
4000807398113,0,,,,
4000708458831,0,,,,
4000838915808,1,SSTSL2 J095633.05+690042.6,,1,
4000782361785,0,,,,
4000746383396,1,SSTSL2 J013329.03+303834.5,,1,
4000940657904,0,,,,
4001444236981,0,,,,
4000831181858,0,,,,
4000953729065,1,DEEP2 13057573,G,5,0.811575
4000888266844,1,SSTSL2 J022805.79+003846.2,,1,
4000705472492,0,,,,
4000761435121,1,SSTSL2 J083704.32-495543.8,,1,
4001237107785,1,WISEA J233908.38+362251.9,,5,
4000945129759,0,,,,
4001140385973,0,,,,
4000937793778,0,,,,
4000823544182,0,,,,
4001272790122,0,,,,
4000904896366,1,MCPS J00.960840-74.46795,*,3,
4000817921216,1,SSTSL2 J235134.83-261354.1,,1,
4000920357299,1,SSTSL2 J004218.44+410232.5,,1,
4001035471293,1,WISEA J013630.20+154801.0,,2,
4000941043208,0,,,,
4001013517625,0,,,,
4001418470090,0,,,,
4000888992797,0,,,,
4000770777657,0,,,,
4001431474487,0,,,,
4000784175399,0,,,,
4000754698865,0,,,,
4000888269471,0,,,,
4000705598942,0,,,,
4000805678854,1,MCPS J00.802898-73.36662,*,3,
4000754701542,0,,,,
4000829923695,0,,,,
4000952334390,0,,,,
4000733569384,0,,,,
4001237743848,1,SSTSL2 J170110.10+641235.4,,1,
4000821890691,0,,,,
4001429250763,0,,,,
4001059294345,1,SSTSL2 J091552.65+441949.0,,1,
4000713397797,0,,,,
4001189427799,1,WISEA J112912.35+285611.7,,1,
4000801903841,1,MCPS J00.853182-73.17062,*,3,
4001144939509,1,2MASS J00421403+4132349,,2,
4001144039978,0,,,,
4000883760880,0,,,,
4001100484515,1,SSTSL2 J002640.02-713346.6,,1,
4000875978188,0,,,,
4000714611214,1,SSTSL2 J173939.32+685815.4,,1,
4001012145249,0,,,,
4000857158792,0,,,,
4001005296851,0,,,,
4000788045135,1,CANDELS J141920.25+524502.5,G,2,3.454
4000885990292,0,,,,
4001198743652,0,,,,
4001109741789,1,SSTSL2 J100826.27+121925.4,,1,
4000931471300,0,,,,
4000995503084,0,,,,
4001437230565,0,,,,
4001281161601,0,,,,
4000739274385,0,,,,
4001047626159,0,,,,
4001095167400,0,,,,
4001149101574,0,,,,
4001278925615,1,WISEA J071356.36+103059.9,,1,
4001178894915,0,,,,
4000974735869,1,MCPS J00.862792-72.96364,*,3,
4001278930976,0,,,,
4000757780147,1,SSTSL2 J013403.26+303218.1,,1,
4001144050372,0,,,,
4001302852829,0,,,,
4000835377802,0,,,,
4001366929623,0,,,,
4001167970729,0,,,,
4000880367234,0,,,,
4000815375424,1,GALEXASC J004318.53+411145.2,,3,
4000736809843,1,SSTSL2 J073640.06+654053.7,,1,
4000888929170,0,,,,
4000774296176,1,EGSIRAC J142103.09+531023.8,,3,
4001429237976,0,,,,
4001024437836,0,,,,
4001209432293,1,SSTSL2 J004324.02+410738.8,,1,
4001158714906,1,MCPS J01.145828-72.99848,*,3,
4001429253113,0,,,,
4000715985424,1,MESSIER 087:[PJB2009] 1611,*Cl,2,
4001083125083,0,,,,
4001448743159,0,,,,
4001221973418,0,,,,
4001161235863,0,,,,
4001059295036,1,WISEA J091603.13+442026.1,,2,
4001172220240,1,WISEA J041005.22-560636.8,,2,
4001076524599,1,SSTSL2 J004919.17-180410.1,,1,
4000890641392,0,,,,
4000732995569,0,,,,
4001431151439,1,SSTSL2 J135902.83+622329.4,,1,
4000956893845,0,,,,
4000801073122,1,SSTSL2 J105731.81-480842.2,,1,
4000813706603,0,,,,
4001449494151,0,,,,
4001098755654,0,,,,
4000976926337,1,SDSS J090956.08+454034.8,G,2,
4000761439521,0,,,,
4000820429209,0,,,,
4000834773786,0,,,,
4000919667916,0,,,,
4000719331415,1,WISEA J171919.55-183156.1,,2,
4000825392902,0,,,,
4001281964279,0,,,,
4000724259506,1,SDSS J002607.34-110334.5,*,1,
4001091469343,0,,,,
4000786097465,0,,,,
4001429250496,0,,,,
4000756621327,0,,,,
4001033335278,0,,,,
4000816235894,1,WISEA J200528.79+314836.2,,1,
4000707208122,0,,,,
4000731520234,0,,,,
4001151205579,0,,,,
4000717399890,1,WISEA J174112.87-534556.0,,2,
4001033384391,0,,,,
4000740778361,1,SDSS J104826.52+123836.7,*,2,
4001048502816,0,,,,
4000776215891,0,,,,
4000857491799,1,MCPS J01.011564-73.16331,*,3,
4000782361388,0,,,,
4001430443439,0,,,,
4000922958284,0,,,,
4001421272664,0,,,,
4000895207099,0,,,,
4001060945364,0,,,,
4000916328354,0,,,,
4000880388711,1,SSTSL2 J004254.13+414005.0,,1,
4000880785091,0,,,,
4000771109184,0,,,,
4000835327510,1,SSTSL2 J004239.83+410022.7,,1,
4001011685884,0,,,,
4000795165355,1,SDSS J105916.60+243216.1,G,2,
4001048504720,1,SSTSL2 J121856.61+472939.6,,1,
4000801930542,1,MCPS J00.851597-73.19884,*,3,
4001248903748,0,,,,
4000880346122,1,WISEA J004245.27+413904.5,,1,
4000859732159,0,,,,
4000811602517,0,,,,
4000836839161,0,,,,
4000767982025,0,,,,
4000919655605,1,WISEA J012954.53-733146.3,,6,
4001182843982,0,,,,
4001003364842,1,MCPS J00.877953-73.05595,*,3,
4000839396923,1,SSTSL2 J072902.67+691250.7,,1,
4000876119922,0,,,,
4001281963039,0,,,,
4001149125474,0,,,,
4001059408196,1,WISEA J021044.07-510253.3,,1,
4001176273530,0,,,,
4000974747553,1,MCPS J00.869199-72.95502,*,3,
4001050625084,0,,,,
4000913732546,1,SSTSL2 J095512.20+691303.6,,1,
4001187560722,0,,,,
4000735123663,0,,,,
4001075605627,0,,,,
4000752058598,1,SSTSL2 J031810.01-253553.4,,1,
4000826940660,1,S-CANDELS J142008.20+525205.0,,3,
4000801917143,1,MCPS J00.854123-73.15792,*,6,
4001089328608,1,SSTSL2 J095502.54+690110.0,,1,
4001058753878,0,,,,
4000986556287,0,,,,
4000814768720,0,,,,
4000801899540,1,MCPS J00.857603-73.17628,*,3,
4000916336430,0,,,,
4001022880435,0,,,,
4000835148348,1,2MASS J10100497-5702307,,2,
4000989971817,1,WISEA J191047.96+732513.9,,1,
4001058208753,1,SSTSL2 J234218.25-353427.1,,1,
4000815316393,0,,,,
4000798870724,0,,,,
4000742516982,0,,,,
4000843369316,0,,,,
4001375869156,0,,,,
4000721069863,1,SSTSL2 J004158.82+412311.5,,1,
4001209413594,1,SSTSL2 J004324.69+410712.5,,1,
4000877987303,0,,,,
4000709705842,0,,,,
4000884994993,0,,,,
4001074571336,1,SSTSL2 J095547.14+690255.1,,1,
4000880277374,1,SSTSL2 J004247.98+413709.1,,1,
4000810236363,0,,,,
4001189820530,1,SSTSL2 J095940.41+014109.5,,1,
4001165653222,1,WISEA J004254.31+405636.2,,2,
4001224269820,1,DEEP2 13048280,G,4,0.922549
4000815336831,0,,,,
4001012076752,0,,,,
4001122611136,0,,,,
4001244170050,1,CXOGSG J004305.2+412158,,1,
4000835255869,0,,,,
4001246824800,0,,,,
4000847087929,0,,,,
4000839438887,0,,,,
4000823552876,0,,,,
4001206834281,0,,,,
4000751672214,0,,,,
4001013558689,0,,,,
4000800330939,0,,,,
4001095164776,1,2MASS J10180277+2150211,,1,
4000985653335,0,,,,
4001044269480,0,,,,
4000875055361,0,,,,
4000735632362,0,,,,
4000905740029,0,,,,
4000932942532,0,,,,
4000756733069,0,,,,
4001097390047,0,,,,
4000977308249,1,SSTSL2 J133631.51-295337.7,,1,
4001426695342,0,,,,
4000877567847,0,,,,
4001327829507,0,,,,
4001013399877,0,,,,
4001416796086,0,,,,
4001429904509,0,,,,
4001124021372,1,MCPS J00.859681-72.26136,*,3,
4000803449855,1,WISEA J104803.82+123059.9,,2,
4000712282356,0,,,,
4000718507302,0,,,,
4001109702870,0,,,,
4000941555292,1,WISEA J110438.82-044536.1,,2,
4000986556029,0,,,,
4001310108759,0,,,,
4000754258882,0,,,,
4001057738390,0,,,,
4001196027771,0,,,,
4000746760501,0,,,,
4000830653320,0,,,,
4001136991363,0,,,,
4001096492741,1,MCPS J01.136885-72.90342,*,3,
4000936371293,0,,,,
4001416417031,0,,,,
4001177855404,0,,,,
4000786089489,0,,,,
4000930003405,0,,,,
4001237105370,0,,,,
4001161532274,0,,,,
4000878942803,0,,,,
4000990242504,0,,,,
4000992441830,0,,,,
4001159785955,1,2MASS J10274741-4354301,,2,
4000730006980,1,WISEA J025356.01-830704.3,,2,
4001414975024,0,,,,
4000812860020,0,,,,
4000828857865,1,2CXO J004243.7+405515,,3,
4000798870417,1,SSTSL2 J221737.60+001056.0,,1,
4000936615641,0,,,,
4001165658026,1,SSTSL2 J004300.74+405645.8,,1,
4000725101758,1,2MASS J00415246+4122135,,1,
4000842349817,0,,,,
4000941046332,0,,,,
4001201767847,0,,,,
4000992381430,0,,,,
4001457385284,0,,,,
4000775196172,0,,,,
4001022021906,0,,,,
4000941556135,0,,,,
4001425205879,0,,,,
4001237743811,0,,,,
4001011663959,0,,,,
4000825384787,0,,,,
4001294721276,0,,,,
4001109736661,0,,,,
4001153707094,1,COSMOS 2050599,,3,2.19
4001109742158,0,,,,
4000777036116,0,,,,
4001144682694,0,,,,
4001039219052,0,,,,
4000952304563,0,,,,
4001019232732,0,,,,
4001300488348,0,,,,
4000733557114,1,SSTSL2 J013312.60+301552.0,,1,
4000783572485,0,,,,
4000798870806,1,SSTSL2 J221735.92+001211.9,,1,
4000819732217,0,,,,
4000922929748,0,,,,
4001165647027,0,,,,
4000731518618,0,,,,
4001227548989,0,,,,
4000904901452,0,,,,
4001310108793,0,,,,
4001044735843,1,SSTSL2 J141738.88+523159.6,,1,
4001068133866,0,,,,
4000735548478,0,,,,
4001427764190,0,,,,
4001017409403,0,,,,
4001096497028,1,MCPS J01.139542-72.89805,*,5,
4001099442964,0,,,,
4000906662320,1,MCPS J01.029098-72.90871,*,3,
4001092199941,0,,,,
4001044263581,0,,,,
