subject_id count selected_count unique_user_count
86627903 20 0 10
88393340 17 0 13
88508690 22 0 12
86713264 14 0 11
86409826 12 0 12
86698533 19 0 13
86617400 34 0 20
86611495 13 0 13
87985592 14 0 12
88024858 19 0 13
86402911 14 0 13
88025780 16 0 12
86625831 18 0 14
88018149 16 0 14
86399270 20 0 18
86993331 27 0 20
86411012 13 0 13
86992401 17 0 13
87946100 14 0 11
86612057 16 0 13
86688942 15 0 11
86607818 36 0 24
86916132 17 0 15
87951872 26 0 16
88017546 16 0 10
86696389 17 0 10
86991761 25 0 17
86606201 12 0 10
86601703 18 0 14
86415459 12 0 12
88498887 28 0 16
86684287 27 0 14
86410235 16 0 14
88508994 40 0 24
86637362 12 0 11
86696916 15 0 11
86703249 13 0 11
86601351 36 0 22
87945449 32 0 16
86598970 11 0 11
86992791 15 0 11
87940511 17 0 15
86619791 11 0 11
86702749 22 0 17
86705570 18 0 11
86701086 17 0 12
86404148 15 0 15
88388922 18 0 13
88380980 25 0 16
88390172 16 0 10
88010060 13 0 10
87946188 14 0 13
88005122 19 0 14
86400112 21 0 18
86628747 11 0 11
86409853 17 0 17
88009804 20 0 15
88013444 19 0 13
86397350 13 0 13
88388816 16 0 12
86412195 15 0 13
88403558 15 0 13
86909287 27 0 15
86639689 35 0 23
88387031 20 0 14
88506980 31 0 17
88566100 22 0 11
88400595 16 0 13
87001738 15 0 10
86707716 22 0 15
88384165 16 0 11
88005894 21 0 13
86989596 16 0 15
86686865 12 0 10
86650595 10 0 10
88378345 19 0 13
88566025 29 0 18
86696414 11 0 10
87941154 20 0 14
88011907 10 0 10
86697311 18 0 11
86711698 25 0 13
86999605 24 0 17
86630911 21 0 14
88007254 19 0 15
88499180 36 0 18
86595054 11 0 11
88392013 13 0 10
87975105 15 0 11
88380858 14 0 12
86638940 30 0 20
88021263 19 0 16
87980041 26 0 15
86409010 20 0 18
88384088 19 0 11
86697880 11 0 10
86409885 18 0 17
87944490 14 0 12
86399328 20 0 17
86595559 15 0 14
86712937 13 0 11
88023168 21 0 15
88384434 23 0 13
86992433 23 0 14
86683877 20 0 12
86410304 17 0 15
86413260 14 0 14
86693664 19 0 13
86631041 14 0 10
86693330 12 0 10
86711699 13 0 10
88384021 15 0 13
88385076 16 0 12
86698679 19 0 11
86637888 17 0 10
88517217 40 0 23
88383415 19 0 11
86710397 15 0 13
86646396 16 0 16
88023315 20 0 12
87937998 22 0 10
88497033 19 0 12
86701269 13 0 10
86406618 18 0 17
87974815 17 0 11
86646866 12 0 11
88505875 18 0 10
86993426 17 0 14
88513488 40 0 19
86648927 14 0 14
87973198 20 0 13
86410509 12 0 12
86685799 14 0 10
86709482 12 0 11
88517544 13 0 11
86646829 14 0 13
86596602 17 0 12
86702112 24 0 15
86999979 21 0 12
86631188 16 0 11
86989647 14 0 13
86639376 13 0 13
86396222 11 0 11
88027997 19 0 11
86408795 16 0 16
87988391 18 0 15
88028280 18 0 12
87947862 24 0 17
86688831 12 0 11
88005146 17 0 10
86408073 15 0 14
86705411 14 0 11
87941537 10 0 10
87954764 20 0 11
86696820 13 0 11
86399238 18 0 15
86692842 19 0 15
88016114 17 0 11
88016092 23 0 12
86704659 15 0 12
86685369 19 0 14
86620804 27 0 13
88022312 15 0 11
88502017 36 0 20
87937670 27 0 18
86704640 17 0 12
87948789 16 0 15
88378558 21 0 14
86991906 24 0 20
86989437 15 0 13
86397769 13 0 11
88029354 19 0 11
86684028 21 0 16
87942100 27 0 15
88377790 13 0 11
87986229 13 0 11
88498513 27 0 14
86632730 14 0 10
88382221 21 0 17
86990811 16 0 11
86696251 12 0 10
88016717 17 0 12
86654812 11 0 11
86405984 18 0 15
86413166 14 0 14
88379743 19 0 12
86630756 13 0 10
88018876 16 0 11
86919199 17 0 12
88509742 18 0 11
86604836 13 0 12
86706966 18 0 15
87946210 16 0 10
86613530 36 0 26
88499452 14 0 11
86409469 19 0 17
86689991 15 0 12
86615888 10 0 10
86989732 18 0 11
86997836 20 0 14
86603107 13 0 11
86399963 16 0 14
88018986 19 0 15
88025930 14 0 12
86706699 11 0 10
87940200 22 0 17
86654709 13 0 12
86406112 15 0 15
86622300 13 0 13
88396887 11 0 10
86608694 15 0 11
86652819 15 0 13
88384678 21 0 12
86635628 13 0 10
86409717 17 0 16
86408875 18 0 15
86401240 22 0 19
86690712 21 0 16
86995502 20 0 16
88570335 25 0 19
86414161 10 0 10
86713038 12 0 10
88498379 13 0 10
88509699 26 0 18
88396459 12 0 10
87952347 19 0 12
86683708 14 0 10
87973744 13 0 11
88580296 24 0 19
86995420 28 0 18
86991514 14 0 10
86648270 17 0 13
86633485 11 0 10
86710236 14 0 12
86913564 17 0 10
88500410 15 0 12
86915096 24 0 15
86686413 13 0 11
88499072 16 0 11
86698094 28 0 16
86685743 27 0 15
86704065 10 0 10
86697618 19 0 10
86651707 15 0 12
88020965 14 0 12
88017033 22 0 16
86991652 15 0 10
86653907 11 0 10
88398181 15 0 12
88577951 24 0 19
88382518 15 0 13
86414869 13 0 12
86689386 27 0 16
86698577 12 0 11
88003827 15 0 11
88008612 10 0 10
88007600 22 0 13
88390525 18 0 13
86997370 17 0 11
86413206 23 0 21
86698085 11 0 10
86414661 18 0 15
86400831 17 0 16
87949901 23 0 14
86624651 29 0 14
86610051 11 0 10
88384551 17 0 11
86695049 24 0 16
88401621 10 0 10
86997625 17 0 11
86694223 20 0 14
86685914 16 0 11
86999662 18 0 13
86702095 17 0 11
87944379 20 0 11
86682124 11 0 10
86695839 13 0 11
86411352 11 0 11
87988340 11 0 10
86707478 14 0 10
86400850 21 0 20
86414690 14 0 14
86405998 14 0 13
86692143 18 0 13
88015316 23 0 13
86911443 26 0 19
86918639 17 0 13
87949793 21 0 14
86683366 14 0 10
87982143 17 0 13
87935295 19 0 13
86701510 18 0 14
86638388 22 0 14
86697509 12 0 11
86698671 19 0 13
86409429 19 0 17
86711014 18 0 12
87944357 18 0 12
88029346 16 0 10
86703213 19 0 10
88510774 27 0 17
86408270 11 0 11
88012024 13 0 13
88502947 15 0 12
86710214 13 0 10
88580538 21 0 16
86991859 29 0 11
88017792 18 0 11
86692425 14 0 10
88379184 20 0 13
87942946 11 0 11
87975720 11 0 11
87948761 19 0 12
86691073 17 0 13
87937788 18 0 10
86413609 19 0 17
86414792 12 0 12
86628495 16 0 13
88397803 15 0 13
86397647 18 0 16
86697106 11 0 10
86687158 15 0 10
86698413 16 0 10
86645783 14 0 13
87986817 18 0 11
88512780 30 0 19
87958445 16 0 12
87946432 15 0 14
88391216 24 0 14
86703023 24 0 14
88500081 12 0 11
86408990 22 0 20
88507413 23 0 18
86682170 18 0 12
88396895 20 0 11
86697679 22 0 12
86402484 18 0 16
87945174 15 0 10
86990191 24 0 17
86913051 20 0 15
86684527 15 0 11
88027871 15 0 10
86693921 19 0 13
88499730 31 0 19
87935796 23 0 16
88576108 26 0 19
87955172 15 0 12
86611280 15 0 10
86701602 12 0 12
86602463 16 0 11
86415457 15 0 13
86701798 17 0 12
86398928 15 0 14
86653892 11 0 10
86407928 12 0 12
86695807 23 0 15
88502385 31 0 14
86635066 12 0 10
88516936 29 0 20
86687472 18 0 15
86601407 15 0 13
86415368 14 0 13
86707242 13 0 12
87953726 12 0 10
86700263 21 0 15
86989698 21 0 12
86703919 14 0 11
86610183 17 0 13
86646631 11 0 11
86713185 14 0 10
86398175 24 0 23
86404877 18 0 14
88573490 16 0 14
88511001 13 0 11
88020440 13 0 10
86993114 16 0 12
86624654 14 0 10
86689101 24 0 13
88003822 12 0 10
86650986 21 0 13
86623425 14 0 10
86713288 14 0 10
86683600 15 0 14
86989765 12 0 10
88512733 32 0 15
86998325 23 0 16
86692036 12 0 11
88400755 20 0 17
88571325 21 0 17
87001559 13 0 10
87980373 14 0 13
88003596 20 0 12
86397302 13 0 13
86413291 13 0 12
88014364 16 0 14
88013922 12 0 11
88511338 16 0 11
87946170 16 0 12
86685703 22 0 16
86394800 13 0 13
87954466 16 0 13
88008313 22 0 15
86708294 22 0 11
86625533 42 0 29
88003335 15 0 12
86644580 15 0 13
88396306 19 0 14
86603284 15 0 13
86651243 19 0 16
88015608 21 0 16
86621121 20 0 13
86713223 13 0 11
86625084 13 0 12
86607826 39 0 23
88388293 13 0 11
86701598 11 0 10
86395233 12 0 12
88380563 16 0 13
86688091 17 0 11
86411132 15 0 15
86645225 16 0 13
88389642 17 0 14
87984515 18 0 11
86404046 19 0 18
88008737 17 0 12
86623755 11 0 10
86917684 17 0 14
87942156 28 0 16
86695108 21 0 13
86395954 16 0 16
86690108 19 0 13
86687730 21 0 13
86613050 13 0 10
86596722 22 0 18
86711862 14 0 10
88505760 38 0 20
87954216 21 0 13
86696138 14 0 10
86631908 13 0 12
88572129 21 0 15
86683425 18 0 12
87940237 18 0 13
87948398 11 0 11
88025220 18 0 10
88501380 30 0 15
88006793 18 0 13
86399462 18 0 17
86686619 13 0 11
87949075 12 0 11
86404913 13 0 13
87954312 17 0 12
88401773 15 0 10
86624391 13 0 11
86408400 13 0 12
86910021 15 0 12
86597143 18 0 16
86684129 17 0 11
86695781 20 0 14
86646936 20 0 16
86623395 20 0 15
86686779 13 0 11
86611977 19 0 10
88392901 17 0 12
86616467 13 0 13
88028129 19 0 11
86399582 15 0 15
86707779 18 0 13
86713330 10 0 10
86645259 14 0 11
86412213 15 0 15
88024477 18 0 12
86693168 13 0 10
88377989 18 0 13
86626923 17 0 12
86689137 22 0 14
86406373 15 0 14
88003663 17 0 13
86415408 18 0 17
86399736 18 0 16
86996342 18 0 15
87940057 21 0 13
88512937 15 0 11
86410257 13 0 12
86995965 16 0 10
86398374 17 0 15
86993876 24 0 19
88379511 16 0 12
86651854 14 0 11
86646014 16 0 14
88380959 14 0 10
86650407 25 0 20
86685900 20 0 13
86412678 15 0 12
86690074 18 0 13
88388520 23 0 14
87938287 22 0 11
88003697 12 0 10
88571966 21 0 16
86917257 14 0 11
88580478 20 0 16
86914794 21 0 13
86645001 22 0 18
87970418 21 0 16
86612056 17 0 14
86624521 12 0 11
86643133 11 0 10
87983148 17 0 12
88509000 13 0 11
86413703 13 0 11
86408647 15 0 15
86620251 45 0 27
88027838 14 0 11
88017286 14 0 10
86999825 21 0 14
86650618 21 0 17
87002032 13 0 11
86711211 13 0 11
88400647 17 0 11
86706005 14 0 11
88393836 15 0 11
86650854 18 0 15
86620407 30 0 20
88497305 31 0 15
88573892 21 0 13
86650374 17 0 13
86645417 20 0 15
86603727 16 0 15
86992782 23 0 16
86711552 13 0 10
88391559 20 0 13
87954525 19 0 11
87938701 25 0 16
86398314 17 0 16
86710000 13 0 11
86911275 20 0 13
86711659 21 0 15
86698170 25 0 15
87938405 22 0 14
88390817 14 0 12
86407724 14 0 12
86997649 23 0 14
86695720 18 0 11
86652844 15 0 10
86636723 19 0 12
87935049 11 0 11
88397725 15 0 11
86628023 14 0 14
87001861 21 0 15
86596838 14 0 11
86654409 15 0 13
88029472 14 0 13
88506195 27 0 16
87002070 28 0 20
86399907 20 0 19
86408054 13 0 13
88575509 17 0 13
86618034 14 0 12
86638749 13 0 11
86709908 16 0 11
86402195 15 0 14
87943733 28 0 16
86682266 19 0 13
88382806 19 0 11
86636981 12 0 10
86692395 18 0 11
88018397 13 0 12
86644619 14 0 12
86594649 22 0 17
86703168 21 0 12
88382841 18 0 14
86606470 38 0 29
86631314 15 0 12
86993989 30 0 19
86997976 26 0 15
88003890 11 0 10
86704421 20 0 12
87941421 15 0 14
86694071 18 0 10
86693175 16 0 11
88392138 15 0 12
86611214 14 0 12
88022973 11 0 10
86652015 13 0 10
88381519 20 0 14
86703824 15 0 10
86410996 18 0 16
88021186 14 0 11
87969899 21 0 16
87946308 31 0 20
86651530 13 0 10
86690285 22 0 11
86644017 16 0 11
86406811 13 0 11
86643416 16 0 12
87946617 11 0 11
86698981 22 0 17
86991644 21 0 15
87945718 32 0 14
88576944 26 0 19
86654881 18 0 14
86998632 22 0 14
88391036 18 0 13
86693026 17 0 10
86643538 11 0 10
86989819 17 0 12
86703619 14 0 11
87984841 12 0 10
88497533 18 0 11
87956917 23 0 14
87948102 22 0 14
87942972 27 0 16
88014433 23 0 14
86709479 13 0 11
88577229 17 0 12
86691204 14 0 12
87935706 26 0 17
86632836 16 0 10
86683719 22 0 13
87986280 15 0 12
86411433 15 0 15
87975602 15 0 13
86411645 17 0 17
86704908 13 0 11
88380157 15 0 13
86997557 12 0 11
87934679 19 0 14
86649983 13 0 10
86685858 13 0 10
86402750 16 0 15
87983080 20 0 16
86694275 22 0 12
86632799 31 0 23
87947736 20 0 12
87939067 17 0 12
88571694 28 0 21
86595544 13 0 10
86411062 13 0 12
86410759 15 0 14
86628136 20 0 15
86648946 17 0 14
86647169 14 0 12
86397003 12 0 10
86412408 14 0 14
88396227 13 0 12
88393124 22 0 13
86649426 15 0 15
87000965 12 0 11
88506190 26 0 14
88505513 25 0 14
87988120 17 0 12
88400860 16 0 11
86406347 14 0 13
86595339 19 0 16
86399119 20 0 19
88029655 16 0 12
88024867 19 0 12
86702585 25 0 12
86999682 13 0 10
87980263 24 0 18
86602843 11 0 11
86638616 13 0 10
88021023 19 0 16
86620838 11 0 10
87953378 15 0 11
86712624 15 0 10
86609064 33 0 20
87946885 21 0 13
88379135 18 0 17
87942872 15 0 10
87982382 17 0 11
86405675 14 0 13
86412773 19 0 18
88024067 13 0 11
86647134 24 0 18
86696211 14 0 10
88389446 21 0 14
86913961 27 0 17
88386867 15 0 12
86915161 22 0 13
88006840 11 0 10
88503118 26 0 17
87937326 20 0 13
87982314 22 0 11
86917771 21 0 15
86691775 16 0 11
87971110 18 0 13
86692344 19 0 15
88398840 15 0 13
87950600 23 0 15
86395804 13 0 13
86401104 13 0 13
86917107 18 0 12
86711437 26 0 16
86703342 22 0 17
87987049 17 0 12
88503051 14 0 11
86701288 17 0 11
86703540 16 0 12
86998532 19 0 13
88568061 21 0 17
86612358 10 0 10
87000848 18 0 13
86396530 18 0 13
88508905 33 0 22
87936620 15 0 13
86682652 17 0 13
87948960 24 0 16
86996016 28 0 16
86405804 18 0 15
86414489 14 0 14
86405941 13 0 12
86648620 14 0 12
86708047 12 0 10
86701453 12 0 10
87942341 24 0 15
86403003 12 0 12
86402842 21 0 19
88394850 16 0 14
86402212 19 0 12
86713183 11 0 10
86698588 17 0 12
86411119 16 0 16
87946471 14 0 10
86697452 23 0 16
86409846 19 0 15
86698808 19 0 11
86994786 18 0 13
86633958 44 0 30
88576002 17 0 12
86686014 18 0 10
88380642 15 0 12
86697867 16 0 13
86649002 14 0 13
86397553 17 0 16
86398694 19 0 17
86615440 14 0 12
87975194 18 0 12
86993612 28 0 16
88026617 16 0 11
86630415 22 0 18
86652090 12 0 12
87945973 12 0 11
86412588 15 0 13
88569657 18 0 15
87948128 12 0 10
87951480 13 0 11
86692549 26 0 17
86689712 14 0 10
86601939 14 0 10
88571021 23 0 16
87001822 14 0 10
86917997 26 0 17
86594965 11 0 11
86696147 12 0 10
87985143 13 0 10
86710921 15 0 12
87943153 13 0 10
86631956 19 0 11
86711120 20 0 15
86683980 17 0 13
87002330 23 0 11
87952863 25 0 15
87945397 11 0 10
87946008 22 0 15
88498839 19 0 15
88026583 12 0 11
86414542 11 0 11
88497300 36 0 22
86695865 24 0 15
86992115 20 0 16
87940453 18 0 14
86994328 12 0 11
86700906 13 0 10
88403082 15 0 14
86682411 20 0 13
86401798 11 0 11
86708673 17 0 12
87948177 16 0 10
86695122 18 0 10
86400561 16 0 16
87969882 17 0 11
86683733 18 0 12
88395933 21 0 12
86405957 15 0 14
88402466 19 0 14
87971159 13 0 12
88400153 16 0 12
87946664 18 0 14
87938226 18 0 12
86617840 11 0 10
88022498 15 0 12
88010140 19 0 14
88513883 13 0 11
86645491 17 0 11
87947298 15 0 12
86402568 22 0 19
86595270 14 0 10
86612629 14 0 12
87939536 19 0 15
86691531 19 0 14
86646296 14 0 10
86402255 12 0 12
86705910 14 0 10
86634009 15 0 10
88014807 18 0 12
88507033 28 0 14
88018925 17 0 12
86643583 21 0 15
88382366 34 0 18
87972301 20 0 12
86625627 35 0 26
86631664 15 0 10
86690107 23 0 13
86684972 16 0 13
86402663 21 0 15
86702531 14 0 10
88022439 11 0 10
88515192 23 0 17
86409466 17 0 16
88382957 19 0 13
88389998 16 0 11
86683493 11 0 10
86612857 13 0 10
88512876 14 0 13
86637483 31 0 18
86645019 15 0 12
86712499 15 0 10
87955010 23 0 17
88509416 22 0 15
86996327 28 0 16
86631867 13 0 11
86700597 16 0 10
86408833 12 0 11
86408340 15 0 13
86394931 17 0 15
86711442 12 0 10
88017116 14 0 11
86703326 18 0 13
87976079 23 0 12
86994822 18 0 14
86619882 13 0 13
86635766 21 0 12
88387823 17 0 11
86709726 13 0 10
86404717 12 0 12
86634922 35 0 23
86407217 14 0 11
86621192 17 0 11
86394995 20 0 17
86690438 22 0 14
86645163 11 0 10
86698996 26 0 14
86607659 11 0 10
88506961 35 0 20
86998343 12 0 10
86917102 12 0 10
87941328 20 0 12
86685849 16 0 11
86704885 18 0 14
87945709 21 0 14
88570492 17 0 13
88574277 25 0 20
87000348 19 0 12
86705925 15 0 12
86406732 19 0 16
86999012 15 0 11
86693882 16 0 12
86997972 19 0 12
88504826 21 0 15
86689959 26 0 15
88387531 26 0 19
87974869 21 0 16
88026218 22 0 13
86600690 11 0 10
88510920 16 0 15
88380971 16 0 12
88501123 19 0 12
86687433 12 0 11
86654232 16 0 13
88514600 26 0 18
87944785 16 0 11
86409091 19 0 19
86710824 13 0 10
88014162 15 0 10
87945391 22 0 15
86612424 25 0 17
86995516 27 0 20
88023670 14 0 13
88514314 32 0 19
88400395 17 0 12
86404074 13 0 11
86647214 17 0 11
86401572 19 0 18
87000674 21 0 16
88002396 14 0 13
86401825 12 0 12
86403160 22 0 19
87983106 15 0 11
86622428 11 0 11
86631910 18 0 12
86999917 12 0 10
86653794 19 0 16
88378121 12 0 11
88401625 16 0 11
86402945 21 0 17
88010000 14 0 11
86910069 16 0 11
86915836 28 0 17
87942284 19 0 15
86911113 14 0 11
88377011 18 0 12
86620014 12 0 10
86699188 17 0 12
86997917 14 0 11
88498696 19 0 11
86919932 34 0 20
86694563 12 0 10
88387965 17 0 10
86694100 13 0 10
86691148 15 0 10
87000820 20 0 13
87983947 18 0 12
86993327 18 0 10
87975388 14 0 10
86704243 19 0 12
88016795 10 0 10
88029941 16 0 10
86685045 20 0 13
86410712 13 0 12
88513107 14 0 12
86705131 11 0 10
86401638 17 0 17
88567992 25 0 18
86998502 15 0 14
87935746 13 0 11
86914234 19 0 15
86645706 18 0 14
88027405 20 0 15
86406489 11 0 10
86399041 27 0 25
86686642 19 0 10
87945585 12 0 11
87941080 16 0 10
88568945 27 0 16
88005275 17 0 11
86610527 11 0 10
86706679 15 0 10
86991164 25 0 12
88516676 14 0 12
88513453 27 0 16
86990827 16 0 11
87954573 24 0 14
87981945 13 0 10
86616846 15 0 10
86990708 17 0 15
86613873 14 0 10
88509271 21 0 11
88402745 19 0 13
86685366 12 0 11
86396446 15 0 15
88508754 14 0 11
88388498 13 0 12
86992484 20 0 13
88389373 17 0 16
86991309 17 0 12
86405964 16 0 15
86683036 13 0 12
86683428 12 0 10
86614032 12 0 10
86687499 11 0 10
88401073 16 0 12
86403281 13 0 12
86919685 22 0 13
88018970 16 0 10
86909879 17 0 13
86395128 16 0 13
87949161 12 0 10
88397486 14 0 11
88400476 24 0 16
88378837 20 0 12
88022528 20 0 14
86618210 17 0 15
86703294 13 0 11
86687963 16 0 13
86630271 12 0 11
86683560 11 0 10
88392982 13 0 11
87972912 16 0 12
86406064 16 0 13
88578324 22 0 18
87950817 17 0 10
86599314 14 0 13
86613872 37 0 24
88399370 16 0 12
86649885 16 0 13
86701134 19 0 13
86413919 16 0 15
86917696 19 0 14
86692806 15 0 11
87950983 13 0 10
86700135 20 0 12
86684432 16 0 12
86650175 17 0 12
88515849 37 0 23
86601625 10 0 10
88512851 13 0 12
86690248 14 0 10
87002249 20 0 16
86623743 15 0 11
86620629 19 0 18
86654831 18 0 14
88506181 15 0 11
87947856 12 0 10
88008907 11 0 10
88390887 19 0 14
88018387 11 0 10
88388626 14 0 10
86398295 12 0 12
86605803 15 0 12
86651153 17 0 14
88391764 16 0 10
86701739 16 0 12
86648101 15 0 12
88003494 17 0 13
86653681 19 0 15
86406805 14 0 12
86682319 16 0 10
86413551 15 0 14
86395864 19 0 17
86626981 13 0 13
88025967 15 0 11
87944158 13 0 11
88018610 13 0 11
86653651 11 0 10
86687928 21 0 11
86708685 20 0 11
88003858 20 0 11
88019072 20 0 12
86916666 14 0 12
86405729 18 0 16
86708754 13 0 10
87986441 27 0 11
88500304 27 0 18
86689077 20 0 13
86618192 19 0 12
86704910 13 0 11
86682510 16 0 12
86699932 20 0 15
86689258 17 0 12
88571794 17 0 15
88378834 15 0 13
87952594 20 0 14
88504158 16 0 11
86704103 13 0 10
86650203 20 0 13
88396430 20 0 11
86918980 21 0 13
88575163 19 0 15
86707032 15 0 12
87940522 19 0 12
86998773 17 0 12
88017600 12 0 10
86623681 16 0 10
86602784 10 0 10
86699467 21 0 14
87958084 17 0 12
86597174 12 0 10
88388096 19 0 14
86632380 14 0 13
86995814 21 0 14
86710423 21 0 14
86612912 13 0 10
86695667 16 0 12
86689898 13 0 11
86648783 12 0 10
86692271 13 0 11
88516070 22 0 16
88378036 12 0 10
88007507 15 0 13
86993799 15 0 10
86401468 10 0 10
86403625 21 0 18
88024663 17 0 11
86632206 13 0 11
88500915 34 0 19
87941525 29 0 14
86707742 17 0 12
86692399 23 0 14
88376798 12 0 10
86617039 10 0 10
88005007 20 0 14
88021508 16 0 11
86705841 23 0 12
86694881 17 0 15
86606451 18 0 15
88010260 23 0 14
86617410 13 0 11
86689270 13 0 10
86706547 10 0 10
86607656 15 0 11
88385261 20 0 17
86619404 16 0 14
86413225 22 0 22
88022121 18 0 12
86701425 17 0 12
86707228 18 0 11
86691714 15 0 13
86708792 14 0 11
88022569 10 0 10
88397063 20 0 12
87939318 12 0 12
86704072 12 0 10
86607944 20 0 17
88507041 32 0 22
86698627 19 0 11
86638219 14 0 12
86595014 17 0 13
88029396 20 0 11
86638640 12 0 10
88497189 30 0 17
88022900 17 0 11
86686358 22 0 16
86689180 15 0 11
86652461 14 0 12
88498350 22 0 13
86696751 21 0 15
86908702 17 0 10
87934379 21 0 14
88505923 18 0 11
87935051 23 0 16
86684277 15 0 11
86711387 12 0 12
86399842 21 0 18
86652032 18 0 14
86709986 11 0 10
86654470 16 0 13
87942013 25 0 16
86702378 15 0 10
86630656 14 0 10
88566950 30 0 26
86697335 19 0 11
86406832 14 0 14
86638836 30 0 18
86685558 17 0 13
87976441 15 0 10
86598092 20 0 17
86396537 13 0 11
87950374 12 0 11
87937913 21 0 12
88028991 22 0 16
86990072 18 0 15
86629411 35 0 22
86709059 16 0 11
86704218 23 0 15
86653599 24 0 14
86684987 14 0 11
87953814 21 0 17
86691950 13 0 11
86396169 18 0 16
86701412 15 0 11
86648368 16 0 13
88507371 25 0 14
86699616 18 0 14
86686070 18 0 14
88024947 15 0 10
88390680 13 0 11
86414485 14 0 14
86400017 15 0 15
86397163 18 0 17
86707058 16 0 11
87953817 30 0 18
87950574 27 0 18
88569222 22 0 17
86998438 17 0 11
88396663 13 0 11
86607490 38 0 23
86631390 14 0 12
88387872 21 0 15
87948491 22 0 12
88509947 18 0 14
87984259 14 0 14
86604926 20 0 16
87978706 14 0 10
86400377 19 0 16
86624622 13 0 11
88004061 16 0 12
88514354 33 0 19
88020432 13 0 11
86406351 11 0 11
88004389 13 0 10
88567732 22 0 17
88383392 23 0 14
86627702 25 0 15
86413653 18 0 16
88580029 23 0 21
87976052 18 0 14
88567955 23 0 13
86998985 20 0 13
86690507 17 0 10
86652578 13 0 10
86686909 22 0 14
88015830 20 0 15
86609427 12 0 11
87974204 18 0 10
86711824 21 0 13
87982681 18 0 12
86917984 15 0 10
86913431 12 0 11
86712425 12 0 10
86695623 16 0 15
86994715 21 0 16
86396968 16 0 16
86654090 16 0 13
86595524 17 0 12
86993536 23 0 14
86602142 16 0 14
86413809 21 0 21
88014484 15 0 14
86701572 14 0 10
88514265 34 0 15
87969164 15 0 10
88511503 36 0 20
86398048 20 0 17
86911256 24 0 16
86407573 21 0 19
86397067 22 0 20
86408439 21 0 16
86994422 23 0 16
86703295 13 0 12
86708049 20 0 19
86694185 22 0 12
87002365 25 0 18
87002288 21 0 13
86620965 12 0 11
88501803 16 0 11
86992356 15 0 11
88402558 18 0 12
88401835 15 0 11
86614296 36 0 24
88497352 14 0 12
86700591 14 0 12
88503265 29 0 14
86920275 16 0 15
88509477 20 0 17
86413489 13 0 12
86413427 14 0 12
88579450 16 0 15
88402450 16 0 13
86614102 19 0 15
88393752 17 0 11
87953472 22 0 14
86404797 18 0 18
86993913 16 0 12
87944787 24 0 17
88505681 27 0 17
88380444 13 0 10
86615734 22 0 14
86683353 16 0 12
86682923 14 0 12
87952519 22 0 10
86408435 16 0 14
87942088 21 0 13
87970195 15 0 11
86686255 16 0 12
86693072 14 0 10
86639994 11 0 10
86632102 16 0 14
87973571 13 0 10
86993492 22 0 17
86407252 19 0 17
86408928 19 0 18
86613128 17 0 14
86990202 18 0 13
88014810 12 0 10
86395044 19 0 18
86698268 24 0 15
87956090 26 0 15
88501808 16 0 15
88503399 30 0 20
86398456 20 0 19
86709875 11 0 10
86407605 13 0 12
86600441 24 0 18
88008422 19 0 15
86911401 18 0 12
86414178 17 0 15
86695725 11 0 10
86915150 23 0 13
87947555 20 0 15
86632059 33 0 22
87937667 18 0 11
87970289 19 0 13
88012345 14 0 12
86636059 15 0 10
88025380 16 0 12
86708530 20 0 14
86684917 14 0 11
86684658 12 0 11
86989581 12 0 11
86625120 14 0 10
86396798 13 0 13
88572014 23 0 15
88017208 17 0 12
87976848 11 0 10
87980087 12 0 10
87944543 20 0 10
86996691 19 0 18
86688081 15 0 11
86415427 17 0 13
88029057 12 0 10
86644862 16 0 13
86400652 16 0 16
88510508 15 0 10
88394210 16 0 13
86707674 16 0 11
87978080 16 0 12
86648727 17 0 15
86700018 12 0 10
86997881 18 0 10
86404089 14 0 14
87983164 11 0 10
87942303 25 0 18
86601197 32 0 22
88029976 18 0 13
88401277 12 0 11
88501437 15 0 12
86917704 27 0 20
88025871 11 0 10
86413689 12 0 11
88009039 21 0 12
86596809 14 0 12
86700388 18 0 10
88383673 14 0 11
86414176 18 0 15
86990030 15 0 15
86609438 10 0 10
88019738 17 0 10
86688362 11 0 10
86996127 16 0 16
86598517 16 0 11
86414577 10 0 10
88497331 18 0 12
86648866 10 0 10
86617717 11 0 10
86411548 20 0 18
86652186 18 0 16
88393180 17 0 12
87937792 21 0 12
88569275 20 0 17
88500374 37 0 20
86644999 15 0 13
86609038 11 0 10
88394829 22 0 15
86621715 13 0 11
86404021 17 0 16
88006592 14 0 14
86408138 14 0 14
88006093 24 0 14
86626941 10 0 10
88028735 18 0 14
86912142 23 0 11
86649558 13 0 11
88027192 12 0 11
86396230 11 0 11
86408248 18 0 17
87943441 25 0 17
88377564 20 0 16
88399168 13 0 10
86710757 20 0 12
86403532 16 0 16
86685198 13 0 12
86630253 22 0 14
86406685 15 0 14
86601742 12 0 11
87955420 14 0 10
86913864 16 0 11
86595212 13 0 12
86652681 13 0 12
88399584 13 0 12
88571208 33 0 27
86690103 14 0 11
86639652 34 0 21
86691298 14 0 12
86913954 15 0 13
86637262 33 0 22
86411730 18 0 16
87969691 16 0 14
86995567 16 0 12
88398884 16 0 12
88391122 20 0 14
86695962 14 0 12
86624528 20 0 14
88571284 29 0 21
88018799 14 0 11
86625195 17 0 14
88025841 14 0 10
86408022 13 0 12
86624554 28 0 18
