filename,object_name,bibcode,year,title
4000974745627,MCPS J00.871397-72.95594,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974746050,MCPS J00.860675-72.95578,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974746050,MCPS J00.860675-72.95578,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974746105,MCPS J00.862114-72.95544,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974746105,MCPS J00.862114-72.95544,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974746741,MCPS J00.868048-72.95482,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974746741,MCPS J00.868048-72.95482,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974747240,MCPS J00.865598-72.95524,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974747240,MCPS J00.865598-72.95524,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974747553,MCPS J00.869199-72.95502,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974747553,MCPS J00.869199-72.95502,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974748735,MCPS J00.870419-72.95376,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974748735,MCPS J00.870419-72.95376,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974749871,MCPS J00.862193-72.95290,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974749871,MCPS J00.862193-72.95290,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974750179,MCPS J00.871143-72.95218,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974750179,MCPS J00.871143-72.95218,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974751397,MCPS J00.861080-72.95167,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974751397,MCPS J00.861080-72.95167,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974756135,MCPS J00.870374-72.94707,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974756135,MCPS J00.870374-72.94707,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974757611,MCPS J00.867028-72.94512,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974757611,MCPS J00.867028-72.94512,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974757715,MCPS J00.870857-72.94521,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974757715,MCPS J00.870857-72.94521,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974758334,MCPS J00.865426-72.94424,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974758334,MCPS J00.865426-72.94424,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974758969,MCPS J00.867238-72.93504,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974758969,MCPS J00.867238-72.93504,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974759100,MCPS J00.867384-72.94276,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974759100,MCPS J00.867384-72.94276,2011AJ....142..102G,2011,"Surveying the Agents of Galaxy Evolution in the Tidally Stripped, Low Metallicity Small Magellanic Cloud (SAGE-SMC). I. Overview"
4000974759100,MCPS J00.867384-72.94276,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000974759224,MCPS J00.865926-72.93579,2002AJ....123..855Z,2002,The Magellanic Clouds Photomtric Survey: The Small Magellanic Cloud Stellar Catalog and Extinction Map
4000974759224,MCPS J00.865926-72.93579,2012SMC2..C2..0000S,2012,Spectrally-Merged Catalog of the Small Magellanic Cloud - SMC^2
4000975462491,SDSS J173934.74+685438.0,2023ApJ...948...40O,2023,
4000976735653,COSMOS 0881642,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976735653,COSMOS 0881642,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976735745,COSMOS 0559799,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976735745,COSMOS 0559799,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904127,COSMOS 2457944,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904127,COSMOS 2457944,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904138,COSMOS 2457206,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904138,COSMOS 2457206,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904287,COSMOS 2458349,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904287,COSMOS 2458349,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904363,COSMOS 2459068,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904363,COSMOS 2459068,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904467,COSMOS 2455898,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904467,COSMOS 2455898,2009ApJ...701..787P,2009,The Evolution of Early- and Late-type Galaxies in the Cosmic Evolution Survey up to z ~ 1.2
4000976904467,COSMOS 2455898,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904730,COSMOS 2459088,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904730,COSMOS 2459088,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904866,COSMOS 2462651,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904866,COSMOS 2462651,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000976904866,COSMOS 2462651,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000976904866,COSMOS 2462651,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976904871,COSMOS 2458954,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976904871,COSMOS 2458954,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976905083,COSMOS 2457428,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976905083,COSMOS 2457428,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976905152,COSMOS 2458617,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976905152,COSMOS 2458617,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976905238,COSMOS 2458939,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000976905238,COSMOS 2458939,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000976926189,WISEA J090956.71+454017.7,2023ApJ...948...40O,2023,
4000977077131,CANDELS J142044.39+525826.8,2017ApJS..229...32S,2017,CANDELS Multi-wavelength Catalogs: Source Identification and Photometry in the CANDELS Extended Groth Strip
4000977077168,EGSIRAC J142051.86+525831.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977077301,EGSIRAC J142047.49+525845.7,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977077615,EGSIRAC J142054.47+525914.8,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977077713,EGSIRAC J142052.87+525924.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977077963,RCS 06020805517,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000977077963,RCS 06020805517,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977077963,RCS 06020805517,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000977077963,RCS 06020805517,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000977078013,RCS 06020805569,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000977078013,RCS 06020805569,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000977305102,SSTSL2 J133624.28-295402.1,2019ApJS..243....3L,2019,
4000977305102,SSTSL2 J133624.28-295402.1,2024ApJ...977..189L,2024,
4000979153934,CANDELS J142056.85+530438.0,2017ApJS..229...32S,2017,CANDELS Multi-wavelength Catalogs: Source Identification and Photometry in the CANDELS Extended Groth Strip
4000979154130,CANDELS J142051.76+530510.1,2017ApJS..229...32S,2017,CANDELS Multi-wavelength Catalogs: Source Identification and Photometry in the CANDELS Extended Groth Strip
4000979154189,S-CANDELS J142052.87+530518.0,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979154189,S-CANDELS J142052.87+530518.0,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154514,S-CANDELS J142052.20+530555.7,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154585,WISEA J142057.11+530619.9,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000979154585,WISEA J142057.11+530619.9,2005ApJ...630..759M,2005,Galaxy Groups in the Third Data Release of the Sloan Digital Sky Survey
4000979154585,WISEA J142057.11+530619.9,2007MNRAS.380.1608L,2007,Empirical photometric redshifts of luminous red galaxies and clusters in the Sloan Digital Sky Survey
4000979154585,WISEA J142057.11+530619.9,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979154585,WISEA J142057.11+530619.9,2011MNRAS.410..166L,2011,Galaxy Zoo 1: data release of morphological classifications for nearly 900 000 galaxies
4000979154585,WISEA J142057.11+530619.9,2011ApJ...735..125S,2011,Relationship between Hubble Type and Spectroscopic Class in Local Galaxies
4000979154585,WISEA J142057.11+530619.9,2011A&A...525A.157H,2011,Revisiting the Hubble sequence in the SDSS DR7 spectroscopic sample: a publicly available Bayesian automated classification
4000979154585,WISEA J142057.11+530619.9,2012ApJS..199...34W,2012,"A Catalog of 132,684 Clusters of Galaxies Identified from Sloan Digital Sky Survey III"
4000979154585,WISEA J142057.11+530619.9,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000979154585,WISEA J142057.11+530619.9,2015MNRAS.446.3943M,2015,A catalogue of 2D photometric decompositions in the SDSS-DR7 spectroscopic main galaxy sample: preferred models and systematics
4000979154585,WISEA J142057.11+530619.9,2015ApJS..219....8C,2015,Stellar Masses and Star Formation Rates for 1M Galaxies from SDSS+WISE
4000979154585,WISEA J142057.11+530619.9,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154585,WISEA J142057.11+530619.9,2015ApJ...800..120Z,2015,The Structure and Stellar Content of the Outer Disks of Galaxies: A New View from the Pan-STARRS1 Medium Deep Survey
4000979154585,WISEA J142057.11+530619.9,2017ApJS..228...14C,2017,"RCSED---A Value-added Reference Catalog of Spectral Energy Distributions of 800,299 Galaxies in 11 Ultraviolet, Optical, and Near-infrared Bands:"
4000979154585,WISEA J142057.11+530619.9,2023ApJ...958...62S,2023,
4000979154639,DEEP2 13041769,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000979154639,DEEP2 13041769,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000979154639,DEEP2 13041769,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000979154639,DEEP2 13041769,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000979154639,DEEP2 13041769,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000979154639,DEEP2 13041769,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154649,S-CANDELS J142051.08+530605.4,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154650,S-CANDELS J142055.73+530606.9,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979154650,S-CANDELS J142055.73+530606.9,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154853,S-CANDELS J142052.06+530620.4,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979154866,DEEP2 13041346,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979154866,DEEP2 13041346,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000979154866,DEEP2 13041346,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155000,S-CANDELS J142047.05+530630.6,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155000,S-CANDELS J142047.05+530630.6,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155005,DEEP2 13041889,2004ApJ...617..765C,2004,"Evolution and Color Dependence of the Galaxy Angular Correlation Function: 350,000 Galaxies in 5 Square Degrees"
4000979155005,DEEP2 13041889,2007DEEP2.3...0000:,2007,The DEEP2 Redshift Survey Data Release 3 as obtained from http://deep.berkeley.edu/DR3/ on 2009.07.20
4000979155005,DEEP2 13041889,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155005,DEEP2 13041889,2012DEEP2.4...0000:,2012,The DEEP2 Redshift Survey Data Release 2 as obtained from http://deep.berkeley.edu/DR4/ on 2013.03.27
4000979155005,DEEP2 13041889,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000979155005,DEEP2 13041889,2013ApJS..204...21M,2013,Extended Photometry for the DEEP2 Galaxy Redshift Survey: A Testbed for Photometric Redshift Experiments
4000979155005,DEEP2 13041889,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155302,S-CANDELS J142101.73+530651.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155302,S-CANDELS J142101.73+530651.2,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155331,DEEP2 13041492,2005ApJS..158..161H,2005,A Photometric Redshift Galaxy Catalog from the Red-Sequence Cluster Survey
4000979155331,DEEP2 13041492,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155331,DEEP2 13041492,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000979155331,DEEP2 13041492,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155467,S-CANDELS J142046.01+530707.0,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155467,S-CANDELS J142046.01+530707.0,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155485,S-CANDELS J142056.26+530706.8,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155494,S-CANDELS J142053.22+530706.9,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155515,S-CANDELS J142051.07+530712.2,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155515,S-CANDELS J142051.07+530712.2,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155611,S-CANDELS J142055.90+530722.9,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155611,S-CANDELS J142055.90+530722.9,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155652,S-CANDELS J142054.31+530728.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155652,S-CANDELS J142054.31+530728.3,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155677,S-CANDELS J142053.04+530730.7,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155677,S-CANDELS J142053.04+530730.7,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155774,DEEP2 13050493,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155774,DEEP2 13050493,2012ApJ...760..131C,2012,The Dependence of Quenching upon the Inner Structure of Galaxies at 0.5&lt;z&lt; 0.8 in the DEEP2/AEGIS Survey
4000979155774,DEEP2 13050493,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155780,S-CANDELS J142053.29+530746.3,2008ApJS..177..431B,2008,A Catalog of Mid-Infrared Sources in the Extended Groth Strip
4000979155780,S-CANDELS J142053.29+530746.3,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000979155793,S-CANDELS J142050.14+530745.5,2015ApJS..218...33A,2015,"S-CANDELS: The Spitzer-Cosmic Assembly Near-Infrared Deep Extragalactic Survey. Survey Design, Photometry, and Deep IRAC Source Counts"
4000980687153,[OMS2023] 4000980687159,2023ApJ...948...40O,2023,
4000980687454,WISEA J173849.62+690037.2,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4000980687548,[OMS2023] 4000980687548,2023ApJ...948...40O,2023,
4000980687588,[OMS2023] 4000980687593,2023ApJ...948...40O,2023,
4000980687748,SSTSL2 J173852.70+690130.8,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4000980687766,WISEA J173900.15+690132.2,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4000980688007,SSTSL2 J173837.46+690228.0,2023ApJ...948...40O,2023,
4000980688114,WISEA J173910.94+690213.9,2017MNRAS.472.4259D,2017,"AKARI/IRC source catalogues and source counts for the IRAC Dark Field, ELAIS North and the AKARI Deep Field South"
4000982309887,COSMOS 0984502,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000982309887,COSMOS 0984502,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000982431014,COSMOS 2205688,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000982431014,COSMOS 2205688,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000982431059,COSMOS 2206501,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000982431059,COSMOS 2206501,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000982431276,COSMOS 2172201,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000982431276,COSMOS 2172201,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000984268477,COSMOS 1357064,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000984268477,COSMOS 1357064,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000984268732,COSMOS 1355775,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000984268732,COSMOS 1355775,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000984269374,COSMOS 1756009,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000984269374,COSMOS 1756009,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000984269399,COSMOS 1754237,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000984269399,COSMOS 1754237,2014PrivC.U..L....B,2014,Bulgeless Galaxies at Intermediate Redshifts. Downloaded on 12/5/2014 from http://caaul.oal.ul.pt/bulgeless/Catalogues.html   See 2014ApJ...782...22B
4000984269399,COSMOS 1754237,2014ApJ...782...22B,2014,"Bulgeless Galaxies at Intermediate Redshift: Sample Selection, Color Properties, and the Existence of Powerful Active Galactic Nuclei"
4000984269399,COSMOS 1754237,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000984446445,SSTSL2 J144651.55+082723.5,2013MNRAS.428..226P,2013,Finding new high-redshift quasars by asking the neighbours
4000984446800,[OMS2023] 4000984446825,2023ApJ...948...40O,2023,
4000985915132,COSMOS 1484008,2008PrivC.C.......C,2008,"COSMOS Data referenced in 2007ApJS..172...99C sent to NED by Peter Capak, 2008-0 3-20"
4000985915132,COSMOS 1484008,2015MNRAS.447.1014D,2015,Galaxy And Mass Assembly (GAMA): curation and reanalysis of 16.6k redshifts in the G10/COSMOS region
4000986268640,2CXO J004259.3+411642,2022ApJ...941..104Y,2022,
4000986268640,2CXO J004259.3+411642,2023ApJS..268...36H,2023,
